fixture_id,season,date,stadium,game_week,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots_on_target,home_shots,home_fouls,home_corners,home_offsides,home_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_attempted_passes,home_successful_passes,away_shots_on_target,away_shots,away_fouls,away_corners,away_offsides,away_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_attempted_passes,away_successful_passes
11663,2017,2018-01-31T20:00:00+00:00,bet365 Stadium,Regular Season - 25,Stoke City,Watford,0,0,0,0,4,11,12,2,5,48,4,0,2,279,161,2,11,12,6,0,52,3,0,4,300,185
11664,2017,2018-01-31T20:00:00+00:00,Wembley Stadium,Regular Season - 25,Tottenham,Manchester United,2,0,2,0,6,22,10,6,1,52,2,0,3,527,432,3,6,13,3,9,48,2,0,5,470,372
11665,2017,2018-01-31T19:45:00+00:00,Stamford Bridge,Regular Season - 25,Chelsea,Bournemouth,0,3,0,0,5,21,5,8,4,65,1,0,2,618,517,5,11,12,5,2,35,0,0,5,329,241
11666,2017,2018-01-31T19:45:00+00:00,Goodison Park,Regular Season - 25,Everton,Leicester,2,1,2,0,4,9,10,5,3,44,0,0,0,347,231,2,8,10,5,0,56,2,0,1,440,319
11667,2017,2018-01-31T19:45:00+00:00,St James' Park,Regular Season - 25,Newcastle,Burnley,1,1,0,0,4,14,15,7,2,52,1,0,2,397,280,2,11,15,4,0,48,2,0,3,364,241
11668,2017,2018-01-31T19:45:00+00:00,St. Mary's Stadium,Regular Season - 25,Southampton,Brighton,1,1,0,1,3,18,8,7,0,65,3,0,1,588,484,2,9,10,2,4,35,1,0,2,315,215
11669,2017,2018-01-30T20:00:00+00:00,John Smith's Stadium,Regular Season - 25,Huddersfield,Liverpool,0,3,0,2,1,5,8,1,3,25,0,0,4,308,214,7,14,8,4,2,75,0,0,1,913,809
11670,2017,2018-01-30T19:45:00+00:00,Liberty Stadium,Regular Season - 25,Swansea,Arsenal,3,1,1,1,4,12,4,4,0,25,0,0,3,306,225,4,9,8,3,3,75,3,0,1,894,824
11671,2017,2018-01-30T19:45:00+00:00,London Stadium,Regular Season - 25,West Ham,Crystal Palace,1,1,1,1,3,8,11,5,2,40,1,0,2,296,204,3,9,15,3,0,60,3,0,2,454,371
11672,2017,2018-01-22T20:00:00+00:00,Liberty Stadium,Regular Season - 24,Swansea,Liverpool,1,0,1,0,2,3,5,3,1,28,0,0,4,295,204,4,21,9,9,1,72,2,0,1,756,662
11673,2017,2018-01-21T16:00:00+00:00,St. Mary's Stadium,Regular Season - 24,Southampton,Tottenham,1,1,1,1,4,10,8,2,2,41,2,0,1,343,237,2,17,15,9,1,59,3,0,4,491,407
11674,2017,2018-01-20T17:30:00+00:00,Etihad Stadium,Regular Season - 24,Manchester City,Newcastle,3,1,1,0,9,21,5,18,4,80,0,0,3,799,723,4,6,10,0,2,20,1,0,6,193,114
11675,2017,2018-01-20T15:00:00+00:00,Emirates Stadium,Regular Season - 24,Arsenal,Crystal Palace,4,1,4,0,10,16,6,5,3,63,0,0,4,727,642,5,9,8,10,1,37,0,0,6,406,336
11676,2017,2018-01-20T15:00:00+00:00,Turf Moor,Regular Season - 24,Burnley,Manchester United,0,1,0,0,3,14,7,5,1,48,3,0,1,423,309,2,12,13,4,2,52,3,0,3,461,363
11677,2017,2018-01-20T15:00:00+00:00,Goodison Park,Regular Season - 24,Everton,West Brom,1,1,0,1,4,9,15,0,0,56,2,0,4,474,341,5,15,10,3,0,44,1,0,3,356,223
11678,2017,2018-01-20T15:00:00+00:00,King Power Stadium,Regular Season - 24,Leicester,Watford,2,0,1,0,5,9,11,4,5,53,0,0,3,422,331,3,11,10,5,3,47,0,0,3,356,254
11679,2017,2018-01-20T15:00:00+00:00,bet365 Stadium,Regular Season - 24,Stoke City,Huddersfield,2,0,0,0,6,11,18,3,10,48,1,0,3,330,199,3,6,13,2,0,52,1,0,4,353,194
11680,2017,2018-01-20T15:00:00+00:00,London Stadium,Regular Season - 24,West Ham,Bournemouth,1,1,0,0,4,12,8,6,5,47,3,0,2,386,281,3,8,7,3,5,53,1,0,3,434,335
11681,2017,2018-01-20T12:30:00+00:00,American Express Community Stadium,Regular Season - 24,Brighton,Chelsea,0,4,0,2,3,10,12,5,4,41,3,0,6,362,287,10,14,5,3,0,59,0,0,3,535,462
11682,2017,2018-01-15T20:00:00+00:00,Old Trafford,Regular Season - 23,Manchester United,Stoke City,3,0,2,0,9,20,14,6,4,60,2,0,4,604,542,5,11,10,1,0,40,1,0,6,395,326
11683,2017,2018-01-14T16:00:00+00:00,Anfield,Regular Season - 23,Liverpool,Manchester City,4,3,1,1,7,16,10,5,3,35,2,0,1,367,277,4,11,7,6,3,65,3,0,3,667,571
11684,2017,2018-01-14T13:30:00+00:00,Vitality Stadium,Regular Season - 23,Bournemouth,Arsenal,2,1,0,0,5,13,8,4,0,40,2,0,2,366,232,3,12,10,5,4,60,2,0,3,551,410
11685,2017,2018-01-13T17:30:00+00:00,Wembley Stadium,Regular Season - 23,Tottenham,Everton,4,0,1,0,10,20,11,3,2,61,0,0,0,579,484,0,7,15,3,7,39,2,0,6,360,258
11686,2017,2018-01-13T15:00:00+00:00,Stamford Bridge,Regular Season - 23,Chelsea,Leicester,0,0,0,0,7,17,14,6,5,55,2,0,1,511,427,1,14,13,3,3,45,4,1,7,415,329
11687,2017,2018-01-13T15:00:00+00:00,Selhurst Park,Regular Season - 23,Crystal Palace,Burnley,1,0,1,0,2,17,16,3,0,44,0,0,2,324,212,2,8,10,2,4,56,3,0,1,415,310
11688,2017,2018-01-13T15:00:00+00:00,John Smith's Stadium,Regular Season - 23,Huddersfield,West Ham,1,4,1,1,2,8,7,7,0,64,1,0,1,548,443,6,8,9,3,5,36,1,0,1,306,209
11689,2017,2018-01-13T15:00:00+00:00,St James' Park,Regular Season - 23,Newcastle,Swansea,1,1,0,0,4,12,11,4,2,42,0,0,2,369,276,5,8,10,5,0,58,3,0,3,500,401
11690,2017,2018-01-13T15:00:00+00:00,Vicarage Road,Regular Season - 23,Watford,Southampton,2,2,0,2,4,16,11,5,0,55,0,0,2,464,350,4,10,13,4,3,45,5,0,2,376,256
11691,2017,2018-01-13T15:00:00+00:00,The Hawthorns,Regular Season - 23,West Brom,Brighton,2,0,1,0,4,15,8,9,3,44,0,0,1,355,244,1,13,15,6,2,56,0,0,2,450,348
11692,2017,2018-01-04T20:00:00+00:00,Wembley Stadium,Regular Season - 21,Tottenham,West Ham,1,1,0,0,8,31,10,7,3,70,0,0,0,669,558,1,3,6,1,3,30,2,0,7,283,186
11693,2017,2018-01-03T19:45:00+00:00,Emirates Stadium,Regular Season - 22,Arsenal,Chelsea,2,2,0,0,6,14,11,10,2,58,3,0,4,599,515,6,19,11,8,3,42,2,0,4,422,348
11694,2017,2018-01-02T20:00:00+00:00,Etihad Stadium,Regular Season - 22,Manchester City,Watford,3,1,2,0,7,18,8,9,1,76,1,0,3,854,784,4,7,12,1,3,24,1,0,5,261,182
11695,2017,2018-01-02T19:45:00+00:00,St. Mary's Stadium,Regular Season - 22,Southampton,Crystal Palace,1,2,1,0,3,10,8,4,1,61,0,0,2,560,444,4,11,11,7,0,39,1,0,2,350,246
11696,2017,2018-01-02T19:45:00+00:00,Liberty Stadium,Regular Season - 22,Swansea,Tottenham,0,2,0,1,1,8,12,6,4,32,2,0,3,313,232,5,12,9,5,2,68,2,0,1,675,593
11697,2017,2018-01-02T19:45:00+00:00,London Stadium,Regular Season - 22,West Ham,West Brom,2,1,0,1,5,13,12,3,1,52,3,0,2,449,372,3,12,12,4,1,48,2,0,3,413,327
11698,2017,2018-01-01T17:30:00+00:00,Goodison Park,Regular Season - 22,Everton,Manchester United,0,2,0,0,0,12,11,6,1,39,2,0,4,365,282,6,21,10,6,1,61,0,0,0,585,495
11699,2017,2018-01-01T15:00:00+00:00,Turf Moor,Regular Season - 22,Burnley,Liverpool,1,2,0,0,4,13,4,3,1,42,0,0,3,377,266,5,19,12,9,2,58,0,0,3,511,410
11700,2017,2018-01-01T15:00:00+00:00,King Power Stadium,Regular Season - 22,Leicester,Huddersfield,3,0,0,0,5,11,7,4,4,51,1,0,1,482,387,1,6,9,1,1,49,1,0,2,455,369
11701,2017,2018-01-01T15:00:00+00:00,bet365 Stadium,Regular Season - 22,Stoke City,Newcastle,0,1,0,0,4,11,10,10,2,58,3,0,5,463,352,6,14,11,5,0,42,1,0,4,335,223
11702,2017,2018-01-01T12:30:00+00:00,American Express Community Stadium,Regular Season - 22,Brighton,Bournemouth,2,2,1,1,6,15,13,5,1,49,2,0,6,394,300,8,26,9,12,0,51,1,0,4,403,329
11703,2017,2017-12-31T16:30:00+00:00,The Hawthorns,Regular Season - 21,West Brom,Arsenal,1,1,0,0,3,14,14,5,1,34,3,0,4,322,244,4,14,9,6,2,66,3,0,2,647,544
11704,2017,2017-12-31T12:00:00+00:00,Selhurst Park,Regular Season - 21,Crystal Palace,Manchester City,0,0,0,0,2,10,14,7,4,25,5,0,5,205,124,4,15,11,8,2,75,4,0,1,626,550
11705,2017,2017-12-30T17:30:00+00:00,Old Trafford,Regular Season - 21,Manchester United,Southampton,0,0,0,0,3,15,12,10,1,54,2,0,3,500,427,3,8,13,7,2,46,4,0,3,423,329
11706,2017,2017-12-30T15:00:00+00:00,Vitality Stadium,Regular Season - 21,Bournemouth,Everton,2,1,1,0,7,18,8,4,0,47,0,0,0,416,290,1,6,13,4,5,53,0,0,5,471,348
11707,2017,2017-12-30T15:00:00+00:00,Stamford Bridge,Regular Season - 21,Chelsea,Stoke City,5,0,3,0,12,21,5,7,3,58,1,0,1,653,592,1,1,10,0,2,42,1,0,7,474,395
11708,2017,2017-12-30T15:00:00+00:00,John Smith's Stadium,Regular Season - 21,Huddersfield,Burnley,0,0,0,0,1,3,14,5,0,56,2,0,4,384,284,4,11,14,4,3,44,1,0,1,294,179
11709,2017,2017-12-30T15:00:00+00:00,Anfield,Regular Season - 21,Liverpool,Leicester,2,1,0,1,6,18,7,7,4,60,3,0,0,566,456,1,7,3,1,3,40,2,0,4,371,258
11710,2017,2017-12-30T15:00:00+00:00,St James' Park,Regular Season - 21,Newcastle,Brighton,0,0,0,0,2,11,11,3,1,45,2,0,3,411,292,3,10,10,6,2,55,2,0,2,505,396
11711,2017,2017-12-30T15:00:00+00:00,Vicarage Road,Regular Season - 21,Watford,Swansea,1,2,1,0,4,9,14,1,3,51,4,0,2,500,412,4,9,13,8,2,49,2,0,3,478,396
11712,2017,2017-12-28T20:00:00+00:00,Selhurst Park,Regular Season - 20,Crystal Palace,Arsenal,2,3,0,1,2,16,12,5,1,34,1,0,6,336,249,9,16,7,4,3,66,1,0,0,654,553
11713,2017,2017-12-27T19:45:00+00:00,St James' Park,Regular Season - 20,Newcastle,Manchester City,0,1,0,1,2,6,11,3,4,22,1,0,5,228,133,6,22,6,8,4,78,0,0,1,824,736
11714,2017,2017-12-26T17:30:00+00:00,Anfield,Regular Season - 20,Liverpool,Swansea,5,0,1,0,9,22,5,4,3,55,0,0,4,601,530,4,7,8,2,0,45,1,0,4,496,422
11715,2017,2017-12-26T15:00:00+00:00,Vitality Stadium,Regular Season - 20,Bournemouth,West Ham,3,3,1,1,10,25,12,7,0,56,3,0,2,424,330,5,10,14,4,2,44,4,0,7,333,236
11716,2017,2017-12-26T15:00:00+00:00,Stamford Bridge,Regular Season - 20,Chelsea,Brighton,2,0,0,0,8,25,8,13,2,67,0,0,1,695,614,1,8,8,1,2,33,1,0,5,341,264
11717,2017,2017-12-26T15:00:00+00:00,John Smith's Stadium,Regular Season - 20,Huddersfield,Stoke City,1,1,1,0,7,18,9,8,2,58,2,0,4,500,416,7,15,12,5,2,42,4,0,6,372,274
11718,2017,2017-12-26T15:00:00+00:00,Old Trafford,Regular Season - 20,Manchester United,Burnley,2,2,0,2,6,24,10,12,0,71,3,0,0,638,534,2,3,14,2,1,29,7,0,3,270,157
11719,2017,2017-12-26T15:00:00+00:00,Vicarage Road,Regular Season - 20,Watford,Leicester,2,1,1,1,1,11,7,8,4,49,3,0,4,355,234,5,11,13,8,6,51,3,0,0,359,244
11720,2017,2017-12-26T15:00:00+00:00,The Hawthorns,Regular Season - 20,West Brom,Everton,0,0,0,0,3,17,14,10,1,52,2,0,3,370,263,3,7,13,2,1,48,0,0,3,344,238
11721,2017,2017-12-26T12:30:00+00:00,Wembley Stadium,Regular Season - 20,Tottenham,Southampton,5,2,2,0,7,16,8,3,1,57,0,0,5,493,408,6,16,15,8,1,43,2,0,1,359,265
11722,2017,2017-12-23T19:45:00+00:00,King Power Stadium,Regular Season - 19,Leicester,Manchester United,2,2,1,1,3,11,19,4,0,49,4,1,4,448,354,6,19,8,6,5,51,2,0,1,448,371
11723,2017,2017-12-23T17:30:00+00:00,Turf Moor,Regular Season - 19,Burnley,Tottenham,0,3,0,1,2,5,10,4,5,40,1,0,5,350,233,8,18,10,4,1,60,2,0,2,527,419
11724,2017,2017-12-23T15:00:00+00:00,American Express Community Stadium,Regular Season - 19,Brighton,Watford,1,0,0,0,3,14,8,6,6,51,0,0,1,426,328,1,12,11,4,0,49,0,0,2,397,288
11725,2017,2017-12-23T15:00:00+00:00,Etihad Stadium,Regular Season - 19,Manchester City,Bournemouth,4,0,1,0,5,14,8,4,4,78,0,0,1,901,825,1,5,7,6,2,22,1,0,1,232,163
11726,2017,2017-12-23T15:00:00+00:00,St. Mary's Stadium,Regular Season - 19,Southampton,Huddersfield,1,1,1,0,6,12,16,9,3,52,2,0,1,384,269,2,10,9,1,4,48,1,0,5,345,223
11727,2017,2017-12-23T15:00:00+00:00,bet365 Stadium,Regular Season - 19,Stoke City,West Brom,3,1,2,0,5,9,9,1,0,43,1,0,6,357,259,7,17,11,11,2,57,0,0,2,445,338
11728,2017,2017-12-23T15:00:00+00:00,Liberty Stadium,Regular Season - 19,Swansea,Crystal Palace,1,1,0,0,2,7,13,6,1,64,2,0,4,594,505,5,13,11,3,1,36,3,0,2,336,257
11729,2017,2017-12-23T15:00:00+00:00,London Stadium,Regular Season - 19,West Ham,Newcastle,2,3,1,1,6,19,9,6,4,63,1,0,1,426,329,4,11,12,3,0,37,1,0,4,249,155
11730,2017,2017-12-23T12:30:00+00:00,Goodison Park,Regular Season - 19,Everton,Chelsea,0,0,0,0,0,5,8,2,2,32,3,0,5,327,230,8,25,4,7,4,68,0,0,0,679,569
11731,2017,2017-12-22T19:45:00+00:00,Emirates Stadium,Regular Season - 19,Arsenal,Liverpool,3,3,0,1,4,11,9,7,3,53,1,0,6,503,380,9,14,11,8,1,47,0,0,1,436,334
11732,2017,2017-12-18T20:00:00+00:00,Goodison Park,Regular Season - 18,Everton,Swansea,3,1,1,1,7,12,12,6,1,51,2,0,2,445,349,3,8,12,3,0,49,3,0,4,431,332
11733,2017,2017-12-17T16:30:00+00:00,Vitality Stadium,Regular Season - 18,Bournemouth,Liverpool,0,4,0,3,2,6,5,2,2,44,1,0,3,511,414,7,21,10,3,4,56,1,0,2,655,576
11734,2017,2017-12-17T14:15:00+00:00,The Hawthorns,Regular Season - 18,West Brom,Manchester United,1,2,0,2,5,12,14,6,1,43,1,0,1,433,341,3,8,7,3,1,57,3,0,4,588,484
11735,2017,2017-12-16T17:30:00+00:00,Etihad Stadium,Regular Season - 18,Manchester City,Tottenham,4,1,1,0,11,20,13,5,4,52,2,0,1,456,370,2,7,20,1,2,48,4,0,7,412,327
11736,2017,2017-12-16T16:00:00+00:00,bet365 Stadium,Regular Season - 18,Stoke City,West Ham,0,3,0,1,0,17,12,7,0,54,2,0,4,432,333,7,14,13,9,1,46,1,0,0,372,295
11737,2017,2017-12-16T15:00:00+00:00,Emirates Stadium,Regular Season - 18,Arsenal,Newcastle,1,0,1,0,5,23,13,7,1,71,2,0,2,761,649,2,10,9,5,2,29,1,0,4,299,201
11738,2017,2017-12-16T15:00:00+00:00,American Express Community Stadium,Regular Season - 18,Brighton,Burnley,0,0,0,0,2,12,13,8,2,57,4,0,6,475,375,7,11,13,2,2,43,2,0,1,358,243
11739,2017,2017-12-16T15:00:00+00:00,Stamford Bridge,Regular Season - 18,Chelsea,Southampton,1,0,1,0,8,24,8,8,3,53,1,0,2,545,467,2,6,16,4,2,47,3,0,7,474,386
11740,2017,2017-12-16T15:00:00+00:00,Vicarage Road,Regular Season - 18,Watford,Huddersfield,1,4,0,2,3,13,12,8,3,59,2,1,3,452,356,9,15,17,7,3,41,4,1,2,310,225
11741,2017,2017-12-16T12:30:00+00:00,King Power Stadium,Regular Season - 18,Leicester,Crystal Palace,0,3,0,2,2,11,12,6,0,56,4,1,3,452,357,6,13,13,4,0,44,2,0,2,368,275
11742,2017,2017-12-13T20:00:00+00:00,Anfield,Regular Season - 17,Liverpool,West Brom,0,0,0,0,5,14,16,5,1,70,1,0,1,711,611,1,6,6,7,4,30,1,0,3,291,195
11743,2017,2017-12-13T20:00:00+00:00,Old Trafford,Regular Season - 17,Manchester United,Bournemouth,1,0,1,0,2,9,14,4,2,56,1,0,7,570,482,7,14,12,9,0,44,2,0,1,427,342
11744,2017,2017-12-13T20:00:00+00:00,Wembley Stadium,Regular Season - 17,Tottenham,Brighton,2,0,1,0,8,25,5,10,3,75,1,0,4,749,663,4,7,10,2,1,25,1,0,5,248,161
11745,2017,2017-12-13T20:00:00+00:00,London Stadium,Regular Season - 17,West Ham,Arsenal,0,0,0,0,0,6,9,1,4,29,2,0,3,300,214,3,22,9,7,0,71,0,0,0,704,607
11746,2017,2017-12-13T19:45:00+00:00,St James' Park,Regular Season - 17,Newcastle,Everton,0,1,0,1,4,16,10,4,2,55,3,1,3,509,392,4,7,11,1,3,45,2,0,4,426,312
11747,2017,2017-12-13T19:45:00+00:00,St. Mary's Stadium,Regular Season - 17,Southampton,Leicester,1,4,0,3,4,11,13,9,3,53,1,0,5,413,334,11,16,9,9,1,47,0,0,3,369,278
11748,2017,2017-12-13T19:45:00+00:00,Liberty Stadium,Regular Season - 17,Swansea,Manchester City,0,4,0,2,3,7,12,2,2,21,0,0,6,223,149,10,23,6,5,1,79,0,0,3,834,763
11749,2017,2017-12-12T20:00:00+00:00,Selhurst Park,Regular Season - 17,Crystal Palace,Watford,2,1,0,1,4,14,14,4,3,53,2,0,1,415,318,2,7,18,6,0,47,3,1,2,352,242
11750,2017,2017-12-12T20:00:00+00:00,John Smith's Stadium,Regular Season - 17,Huddersfield,Chelsea,1,3,0,2,2,7,11,1,2,35,0,0,2,431,363,5,12,4,3,10,65,0,0,2,769,707
11751,2017,2017-12-12T19:45:00+00:00,Turf Moor,Regular Season - 17,Burnley,Stoke City,1,0,0,0,2,10,6,6,4,51,0,0,7,392,251,7,14,14,4,2,49,0,0,1,380,240
11752,2017,2017-12-10T16:30:00+00:00,Old Trafford,Regular Season - 16,Manchester United,Manchester City,1,2,1,1,5,8,16,2,4,35,4,0,5,329,225,7,14,10,8,0,65,2,0,4,606,502
11753,2017,2017-12-10T14:15:00+00:00,Anfield,Regular Season - 16,Liverpool,Everton,1,1,1,0,3,23,8,12,1,79,1,0,1,736,644,2,3,11,1,0,21,3,0,2,197,99
11754,2017,2017-12-10T12:00:00+00:00,St. Mary's Stadium,Regular Season - 16,Southampton,Arsenal,1,1,1,0,3,6,12,4,4,33,2,0,5,375,296,6,11,10,5,1,67,2,0,3,758,664
11755,2017,2017-12-09T17:30:00+00:00,St James' Park,Regular Season - 16,Newcastle,Leicester,2,3,1,1,4,10,10,6,1,37,2,0,3,337,230,5,13,8,5,2,63,1,0,2,562,446
11756,2017,2017-12-09T15:00:00+00:00,Turf Moor,Regular Season - 16,Burnley,Watford,1,0,1,0,5,8,10,3,6,49,1,0,2,377,251,2,11,12,5,3,51,0,1,4,394,276
11757,2017,2017-12-09T15:00:00+00:00,Selhurst Park,Regular Season - 16,Crystal Palace,Bournemouth,2,2,2,2,8,24,14,6,5,45,5,0,3,345,257,5,11,14,3,3,55,2,0,6,442,352
11758,2017,2017-12-09T15:00:00+00:00,John Smith's Stadium,Regular Season - 16,Huddersfield,Brighton,2,0,2,0,6,19,6,8,1,58,0,0,2,541,403,2,7,10,1,5,42,0,0,4,391,267
11759,2017,2017-12-09T15:00:00+00:00,Liberty Stadium,Regular Season - 16,Swansea,West Brom,1,0,0,0,3,18,8,6,1,54,2,0,1,461,365,1,7,18,3,2,46,5,0,2,396,298
11760,2017,2017-12-09T15:00:00+00:00,Wembley Stadium,Regular Season - 16,Tottenham,Stoke City,5,1,1,0,11,20,12,12,7,70,1,0,2,657,579,3,4,9,6,2,30,0,0,7,268,172
11761,2017,2017-12-09T12:30:00+00:00,London Stadium,Regular Season - 16,West Ham,Chelsea,1,0,1,0,2,5,10,4,3,30,6,0,2,299,219,2,19,10,3,2,70,1,0,1,683,586
11762,2017,2017-12-03T16:00:00+00:00,Etihad Stadium,Regular Season - 15,Manchester City,West Ham,2,1,0,1,8,24,5,10,2,77,2,0,3,753,664,4,7,7,4,4,23,2,0,6,220,158
11763,2017,2017-12-03T13:30:00+00:00,Vitality Stadium,Regular Season - 15,Bournemouth,Southampton,1,1,1,0,5,16,6,5,0,47,2,0,2,415,330,4,15,12,4,6,53,1,0,4,458,371
11764,2017,2017-12-02T17:30:00+00:00,Emirates Stadium,Regular Season - 15,Arsenal,Manchester United,1,3,0,2,16,33,11,12,4,75,3,0,2,656,562,4,8,10,1,0,25,2,1,14,222,147
11765,2017,2017-12-02T15:00:00+00:00,American Express Community Stadium,Regular Season - 15,Brighton,Liverpool,1,5,0,2,2,6,8,2,0,42,1,0,2,489,398,6,12,7,2,2,58,0,0,1,662,583
11766,2017,2017-12-02T15:00:00+00:00,Goodison Park,Regular Season - 15,Everton,Huddersfield,2,0,0,0,4,6,12,2,1,47,2,0,3,367,252,3,5,9,5,0,53,1,0,2,396,281
11767,2017,2017-12-02T15:00:00+00:00,King Power Stadium,Regular Season - 15,Leicester,Burnley,1,0,1,0,3,16,3,10,1,51,0,0,5,415,302,4,14,11,7,6,49,2,0,2,382,282
11768,2017,2017-12-02T15:00:00+00:00,bet365 Stadium,Regular Season - 15,Stoke City,Swansea,2,1,2,1,3,10,12,2,3,44,2,0,3,377,295,3,10,10,6,0,56,0,0,1,458,372
11769,2017,2017-12-02T15:00:00+00:00,Vicarage Road,Regular Season - 15,Watford,Tottenham,1,1,1,1,2,6,16,7,1,50,4,0,1,399,316,2,8,8,2,10,50,1,1,1,404,329
11770,2017,2017-12-02T15:00:00+00:00,The Hawthorns,Regular Season - 15,West Brom,Crystal Palace,0,0,0,0,6,20,11,3,3,51,3,0,2,395,288,2,10,10,7,1,49,1,0,7,380,271
11771,2017,2017-12-02T12:30:00+00:00,Stamford Bridge,Regular Season - 15,Chelsea,Newcastle,3,1,2,1,9,23,8,11,2,65,0,0,1,743,647,2,8,13,4,1,35,1,0,6,390,299
11772,2017,2017-11-29T20:00:00+00:00,Goodison Park,Regular Season - 14,Everton,West Ham,4,0,2,0,5,8,16,2,2,43,2,0,3,411,325,3,7,6,6,1,57,1,0,1,511,406
11773,2017,2017-11-29T20:00:00+00:00,Etihad Stadium,Regular Season - 14,Manchester City,Southampton,2,1,0,0,12,26,12,6,1,74,1,0,1,778,668,2,7,11,5,1,26,1,0,10,270,157
11774,2017,2017-11-29T20:00:00+00:00,bet365 Stadium,Regular Season - 14,Stoke City,Liverpool,0,3,0,1,1,10,8,5,4,39,1,0,4,349,244,7,14,10,9,2,61,5,0,1,548,445
11775,2017,2017-11-29T19:45:00+00:00,Emirates Stadium,Regular Season - 14,Arsenal,Huddersfield,5,0,1,0,7,21,10,7,2,70,0,0,2,813,716,2,7,12,2,3,30,1,0,1,337,259
11776,2017,2017-11-29T19:45:00+00:00,Vitality Stadium,Regular Season - 14,Bournemouth,Burnley,1,2,0,1,2,11,9,4,0,62,0,0,2,567,453,4,10,11,6,1,38,1,0,1,345,247
11777,2017,2017-11-29T19:45:00+00:00,Stamford Bridge,Regular Season - 14,Chelsea,Swansea,1,0,0,0,10,21,10,15,0,61,1,0,0,608,518,0,2,7,1,0,39,0,0,9,404,315
11778,2017,2017-11-28T20:00:00+00:00,Vicarage Road,Regular Season - 14,Watford,Manchester United,2,4,0,3,3,12,12,5,0,59,2,0,2,496,411,7,15,10,5,0,41,1,0,1,346,257
11779,2017,2017-11-28T20:00:00+00:00,The Hawthorns,Regular Season - 14,West Brom,Newcastle,2,2,1,0,4,8,13,1,0,47,0,0,3,401,305,4,14,12,6,2,53,0,0,2,435,342
11780,2017,2017-11-28T19:45:00+00:00,American Express Community Stadium,Regular Season - 14,Brighton,Crystal Palace,0,0,0,0,4,10,13,10,5,53,2,0,4,452,334,4,10,8,5,0,47,0,0,3,405,295
11781,2017,2017-11-28T19:45:00+00:00,King Power Stadium,Regular Season - 14,Leicester,Tottenham,2,1,2,0,4,7,7,4,2,37,1,0,4,336,240,6,18,10,9,1,63,2,0,1,561,465
11782,2017,2017-11-26T16:00:00+00:00,John Smith's Stadium,Regular Season - 13,Huddersfield,Manchester City,1,2,1,0,0,4,10,3,3,20,2,1,3,184,94,5,14,10,7,3,80,3,0,0,733,642
11783,2017,2017-11-26T14:00:00+00:00,Turf Moor,Regular Season - 13,Burnley,Arsenal,0,1,0,0,2,8,8,5,4,36,2,0,1,350,269,2,18,14,5,3,64,0,0,2,636,531
11784,2017,2017-11-26T13:30:00+00:00,St. Mary's Stadium,Regular Season - 13,Southampton,Everton,4,1,1,1,5,17,6,7,0,67,0,0,1,663,564,2,5,13,2,0,33,0,0,1,329,232
11785,2017,2017-11-25T17:30:00+00:00,Anfield,Regular Season - 13,Liverpool,Chelsea,1,1,0,0,4,16,10,7,0,53,0,0,2,587,504,3,11,7,8,5,47,0,0,3,497,411
11786,2017,2017-11-25T15:00:00+00:00,Selhurst Park,Regular Season - 13,Crystal Palace,Stoke City,2,1,0,0,5,10,9,5,2,54,1,0,2,492,379,3,10,5,2,1,46,1,0,3,425,327
11787,2017,2017-11-25T15:00:00+00:00,Old Trafford,Regular Season - 13,Manchester United,Brighton,1,0,0,0,4,15,9,5,2,58,0,0,2,565,478,2,8,9,0,1,42,2,0,4,404,311
11788,2017,2017-11-25T15:00:00+00:00,St James' Park,Regular Season - 13,Newcastle,Watford,0,3,0,2,2,12,8,6,4,52,1,0,2,480,378,4,12,13,3,1,48,2,0,2,441,315
11789,2017,2017-11-25T15:00:00+00:00,Liberty Stadium,Regular Season - 13,Swansea,Bournemouth,0,0,0,0,1,10,18,4,3,48,4,0,5,447,350,5,9,6,5,1,52,2,0,1,472,390
11790,2017,2017-11-25T15:00:00+00:00,Wembley Stadium,Regular Season - 13,Tottenham,West Brom,1,1,0,1,5,25,10,8,2,72,1,0,1,689,601,2,5,13,0,6,28,4,0,4,266,190
11791,2017,2017-11-24T20:00:00+00:00,London Stadium,Regular Season - 13,West Ham,Leicester,1,1,1,1,4,8,9,5,0,49,1,0,1,381,300,2,7,12,5,1,51,1,0,3,404,313
11792,2017,2017-11-20T20:00:00+00:00,American Express Community Stadium,Regular Season - 12,Brighton,Stoke City,2,2,1,2,3,9,13,6,3,53,1,0,4,462,364,6,13,5,7,1,47,0,0,1,396,316
11793,2017,2017-11-19T16:00:00+00:00,Vicarage Road,Regular Season - 12,Watford,West Ham,2,0,1,0,7,17,13,3,0,58,1,0,5,614,515,6,10,10,1,3,42,4,0,5,434,336
11794,2017,2017-11-18T17:30:00+00:00,Old Trafford,Regular Season - 12,Manchester United,Newcastle,4,1,2,1,7,16,10,11,1,64,1,0,4,620,542,5,12,9,4,1,36,1,0,3,344,260
11795,2017,2017-11-18T15:00:00+00:00,Vitality Stadium,Regular Season - 12,Bournemouth,Huddersfield,4,0,2,0,5,9,13,8,1,30,5,1,3,246,147,3,19,10,11,0,70,2,0,1,539,441
